,place_name,place_id,lat,lng,type
429,Depyl Action,ChIJPflKsIr_sgcRvyBh0tLHCyw,-5.8230444,-35.21397290000001,hair_care
430,Depyl Action,ChIJoXwAyT7_sgcR_3GEevUe7SU,-5.8626378,-35.1903399,hair_care
431,Depyl Action,ChIJCz5fnBQAswcRvbznxF89qcE,-5.7896207,-35.1987929,hair_care
432,Depilla,ChIJh1LGPmX_sgcRlqbQ2iLYJNE,-5.8483336,-35.2068347,hair_care
433,D'pil a Fotodepilaçao Inteligente,ChIJ46ucS2X_sgcRnF0PuNfs47E,-5.848679,-35.2055715,hair_care
434,Belezaria,ChIJbbO8zhMAswcRQVYL1hyq6-A,-5.788067799999999,-35.19618349999999,hair_care
435,Clínica Capilar Lucia Almeida,ChIJO29qJ-3_sgcR28g7iOnd6aw,-5.8600181,-35.2007754,hair_care
436,FLASH - Centro de Estética,ChIJ83zjXDr_sgcRZINEeND9z8c,-5.867456,-35.185185,hair_care
437,Beleza Center,ChIJ80Tf6XIAswcR_ss5sqZvT5w,-5.787162599999999,-35.2074859,hair_care
438,Mari Anninha,ChIJiU7riRYAswcR8oGTpz9vxvA,-5.7933815,-35.1961921,hair_care
439,Zellus Centro de Depilacão ltda,ChIJx39qOfH_sgcRcevsYcoC9_g,-5.816369999999999,-35.20823609999999,hair_care
440,Centro De Estetica,ChIJ34SDcpX4sgcR17fHdqBJf1o,-5.896265000000001,-35.1952467,hair_care
441,A&M Cabeleireiros,ChIJxXqoy3xVsgcRikz_F6BqHaQ,-5.7871629,-35.1974796,hair_care
442,Lucilene Cabelos e Estética,ChIJPZXwwAtXsgcRpt9tT65A4Kc,-5.919618499999999,-35.2620278,hair_care
443,Salão Beleza em Evidência,ChIJe7glnvr_sgcRwnUUC1UaN9M,-5.816716599999999,-35.2011079,hair_care
444,Renilda Saldanha Cabelo e Estética,ChIJA2PClYz_sgcRhQnTz-LYH7Q,-5.8240398,-35.2079727,hair_care
445,Barbearia clássica- são gonçalo do amarante,ChIJUf3KBhKrswcRS42Jr6cvy0w,-5.774127999999999,-35.2756171,hair_care
446,Barber Shop BelezaVip,ChIJMUWUYqGrswcRyZ2b35bZPsk,-5.760594999999999,-35.277231,hair_care
447,Percy Cabeleireiros,ChIJTy_pxLGqswcRSjPsh1P7A4w,-5.797832,-35.226433,hair_care
448,Salão Paulynny Lima,ChIJUT9G9K2qswcRmopD2mH3JEI,-5.800418299999999,-35.2256166,hair_care
449,Barbearia do Escocês,ChIJTyl_gWVVsgcRiaoeFktttug,-5.8289915,-35.2239331,hair_care
450,Salão Imagem Pessoal,ChIJIXH7zVOqswcRYJxAfyOfB2c,-5.7607048,-35.2538201,hair_care
451,Barbearia Novo Visual,ChIJf1F43C-pswcRvXl_OKM6Fn4,-5.753854,-35.264493,hair_care
452,All Pé Dr. Scholl,ChIJq2ajDThVsgcRIlHUDavCfz8,-5.819953,-35.21772199999999,hair_care
453,Barbearia Wolverine,ChIJo9ZwwYurswcRQJA9ucKwYb8,-5.749323399999999,-35.29880000000001,hair_care
454,EDILEUSA DEPILAÇÃO E ESTÉTICA,ChIJ2-OpzFWqswcRH6mZbF-weZo,-5.757530599999999,-35.2493441,hair_care
455,Depile-se / Showbrancelhas,ChIJq2DMK-P_sgcRFdv2m8IMlQU,-5.8371914,-35.21973990000001,hair_care
456,Simone Design ( Design De Sobrancelhas E Depilação Feminina),ChIJz8mk-7SrswcR-6Yr4OjMH1k,-5.7510148,-35.26106859999999,hair_care
457,Instituto Embelleze,ChIJuxzi01qqswcRloe2E8ayuho,-5.7586721,-35.2454463,hair_care
458,Salão Vitalidade ME,ChIJy2P_Hn9VsgcR1EpceRdS68c,-5.837719000000001,-35.218787,hair_care
459,Barbearia Número 33,ChIJg3CCgor_sgcRbJKcQKkzUao,-5.823976899999999,-35.21488190000001,hair_care
460,Cia Do Pelo Depilação,ChIJCRZk6vX_sgcRSv-IX5-Jr5o,-5.8190771,-35.2135634,hair_care
461,New House Depil,ChIJS_-uWsirswcRQUtow-Y0-NU,-5.746292799999999,-35.2677527,hair_care
462,Barbearia 6th Avenida,ChIJ8_AF_qmqswcRpddjMB8vDP0,-5.800014,-35.214888,hair_care
463,Angel Studio & Barber Girl,ChIJbZ8zNH33sgcRQlObG8RZvnw,-5.805629,-35.21122,hair_care
464,Dinho Cabelos,ChIJZ6Jsk4j_sgcR3A6rK1kSsQM,-5.830456199999999,-35.2111497,hair_care
465,Depilrica,ChIJk4HFjhQAswcR-iSU2wMOEwI,-5.819934900000001,-35.20808630000001,hair_care
466,Não Mais Pêlo Lagoa Nova,ChIJAeAjSQMAswcRZztHQpfo8xU,-5.811406,-35.2080609,hair_care
467,Barbearia Dom Manoel,ChIJB0o722IAswcRv_ntlcBdWuk,-5.8089239,-35.20753249999999,hair_care
468,Natureza Afro Salon,ChIJ0fpfhvz_sgcRtz6V_W3_cvQ,-5.809298,-35.2063483,hair_care
469,Depyl Action,ChIJ9SWXA3__sgcRNdTv1lPAwNU,-5.841620499999999,-35.2104321,hair_care
470,5Quentona,ChIJJ5othwQAswcRRIn51UY_F_Q,-5.8005947,-35.2065055,hair_care
471,All Pé Dr. Scholl,ChIJTUurXvz_sgcRg2vELhOGavI,-5.803667699999999,-35.2054445,hair_care
472,Salão Anne Souza,ChIJzdLbVnMAswcRE2XTiTQ7o7c,-5.785778,-35.20898,hair_care
473,Lu Depilação e Unha e cabelo,ChIJx7FXRw0AswcRfZNYz6o6f4Y,-5.7884946,-35.20524989999999,hair_care
474,Cabelaria,ChIJbXjeXv1VsgcRMQuHYLDBCU0,-5.874572400000001,-35.22472880000001,hair_care
475,Compadre Barber Shop,ChIJATqnT2H_sgcRGrKe26Jg8vU,-5.8543822,-35.20991910000001,hair_care
476,Studio Lukas Souza,ChIJ_w_XCHH_sgcR5GscqI5xpGI,-5.844907,-35.205708,hair_care
477,Evely Hair,ChIJFaLLkdarswcRMfQVBqXC8nI,-5.7333587,-35.2651388,hair_care
478,Barbearia JOHNY RODRIGUES STYLE MEN,ChIJBWKuE5P_sgcR-mxT6et8lIQ,-5.825483999999999,-35.20039,hair_care
479,D'pil,ChIJLVEQxHr_sgcRktDZP7GXSJQ,-5.848679,-35.2055715,hair_care
480,Innove,ChIJDUWoWG0AswcR4YR3b-lmDcU,-5.7869994,-35.20384839999999,hair_care
481,Tres Chic Salon,ChIJnaVY_G__sgcRIH3Twdsh0I0,-5.8481017,-35.2050743,hair_care
482,Zellus - Centro de Depilação,ChIJs1wuVhAAswcROTDUgpUAZ6Q,-5.7950781,-35.2011267,hair_care
483,Caxa Corte Salão Masculino,ChIJQ4-2JiuqswcRwDOxRSR2naI,-5.7334523,-35.257791,hair_care
484,The Goodfather Barber Club,ChIJFbjl_hMAswcRYHpVhrXSQmA,-5.7974691,-35.19902080000001,hair_care
485,Goodfather Barber Club,ChIJVVVxBRoAswcReHPTl-1z8uc,-5.7977265,-35.19841,hair_care
486,Formas e Cores,ChIJz0trYmX_sgcRq-c1KkcXioc,-5.8511301,-35.2039249,hair_care
487,No More At,ChIJgdy34m__sgcR5kpVX6Juovg,-5.8497821,-35.2031628,hair_care
488,Dom Bigode Barbearia,ChIJqfOBLRoAswcRkBVGdXyCxQM,-5.7992158,-35.1978242,hair_care
489,Hospital de Olhos do Rio Grande do Norte Ltda,ChIJOdH4qxQAswcRomfAIg0klf0,-5.788450199999998,-35.197789,hospital
490,LIGA - Centro Avançado de Oncologia,ChIJeyGBkkdVsgcR_bQDOnLGNSA,-5.8157455,-35.229185,hospital
491,Psicanálise - Eliezer Andrade,ChIJHSA0E2kAswcRnamtnNsJkiU,-5.782576799999999,-35.196502,hospital
492,Equipe Unicad,ChIJ7daMNhMAswcRb4zq8uNukvU,-5.788465299999999,-35.19985,hospital
493,Hospital Rio Grande,ChIJYVpXIBEAswcRtgxOyN-_D_w,-5.791415099999999,-35.1987336,hospital
494,Casa de Saúde São Lucas,ChIJqahqPxEAswcRqOmZT8GWIuM,-5.793768699999998,-35.19992049999999,hospital
495,INSTITUTO DE CARDIOLOGIA DE NATAL | CENTERPREV,ChIJs79cymwAswcRZsQSdyxMp3o,-5.7911002,-35.2013441,hospital
496,Hospital AngioVascular,ChIJtRbsABEAswcRy0u0brHsajI,-5.792303399999999,-35.2000609,hospital
497,Maternid. Esc. Januário Cicco,ChIJTZY5KWkAswcR2S_3bufpKSE,-5.781767500000001,-35.1980735,hospital
498,Clínica Anna Júlia,ChIJB8RCXeX_sgcROrq8LhTzS0g,-5.824990099999999,-35.2066017,hospital
499,Hospital de Guarnição de Natal,ChIJb5n2_BwAswcRsTTMIyFA70I,-5.803757199999999,-35.2002921,hospital
500,Prontoclínica Dr. Paulo Gurgel | Natal,ChIJw2YCK3v_sgcRtsH6eBQvuNM,-5.8489719,-35.2066097,hospital
501,Hospital Maternidade Belarmina Monte,ChIJGbJ2Ap2sswcR8BasGPU5S8o,-5.7920793,-35.3289232,hospital
502,Funasa Fundação Nacional de Saúde,ChIJ90d-BOP_sgcReKzbm-zXryE,-5.8092256,-35.1996698,hospital
503,Suvag RN Centro de Saúde Auditiva,ChIJBwpKQ0dVsgcR4VcMzDhVuDU,-5.8157527,-35.234372,hospital
504,Clínica Tirol,ChIJ4dU86xoAswcRm0Rm03VtYIc,-5.7970272,-35.2018654,hospital
505,Migun,ChIJ1XMv0xYAswcRWA0NUrC7W_8,-5.8067875,-35.20314119999999,hospital
506,Hospital dos Pescadores,ChIJr_XFCYgAswcRM-l-IAIMllE,-5.771074399999999,-35.2029818,hospital
507,Amil Natal,ChIJAUAgQg0AswcRYCQwL-9xxPM,-5.78604,-35.203691,hospital
508,AMI Vacinas,ChIJf6j0FHn_sgcRaBgPVJaJ80E,-5.8440051,-35.2084078,hospital
509,Hospital Municipal de Natal,ChIJyzEZbmkAswcRjKTmBPE7snM,-5.7827523,-35.19674320000001,hospital
510,Hospital Gastroprocto,ChIJUYhg-RMAswcR24jv99UjgzU,-5.792120999999999,-35.199479,hospital
511,Clínica Hemo-Onco,ChIJm5RX-hMAswcRTVnqvA02LOY,-5.785898599999999,-35.19634959999999,hospital
512,Varela Santiago Children's Hospital,ChIJ6yeIpwwAswcR5THQuYDlF1g,-5.7850755,-35.203813,hospital
513,MEGA HOSPITALAR LTDA.,ChIJyS5IHe__sgcRvBic5YKRsGQ,-5.82537,-35.204383,hospital
514,Hospital da Aeronáutica de Natal,ChIJreBrReH_sgcR2VPuu3iMYh4,-5.8043285,-35.2088431,hospital
515,Centro de Nefrologia de Natal,ChIJGbnmtnJVsgcROrxACcqR1ao,-5.828045499999999,-35.2352166,hospital
516,Leide Morais Woman's and Lying-In Hospital,ChIJl7Qrv7OrswcRcaJGVKuc3RA,-5.7542181,-35.2627792,hospital
517,Hospital Pediátrico Maria Alice Fernandes,ChIJ-9Wizp-rswcR03U0yeejPe0,-5.763649500000001,-35.2826097,hospital
518,TOMOCENTRO SÃO LUCAS,ChIJqahqPxEAswcR7wSE5422c2I,-5.793672600000001,-35.1998776,hospital
519,Consultório de Osteopatia e Fisioterapia - Dr. Roberto Campos,ChIJoYMI9m__sgcRkgJqvHAiwkI,-5.8504242,-35.2038774,hospital
520,NatalMed - Centro Médico e Odontológico,ChIJbYe0G0BVsgcRfH8Od19TtZ8,-5.8311411,-35.2068053,hospital
521,Eletro Hospitalar,ChIJn9TnSxcAswcRwdd_GDrf7hI,-5.796244700000001,-35.1980693,hospital
522,Distrito Sanitário Leste,ChIJvf4VEXAAswcRSgCyXsgMkjE,-5.780339099999998,-35.2046927,hospital
523,Maternidade Mun. de F. Camarão,ChIJJYA4SAVVsgcR-CFE_GbS37g,-5.8238918,-35.25423800000001,hospital
524,Unidade Basica De Saude,ChIJFYF3AaasswcRLY_3Eptyrow,-5.789102600000001,-35.30791249999999,hospital
525,Centro de Atenção Psicossocial Infanto Juvenil,ChIJ6ZWohz5VsgcRYaAAxlJE41Q,-5.818133,-35.2417873,hospital
526,Distrito Sanitário Oeste,ChIJr9YKtT9VsgcRx6LwYUtq32o,-5.8194439,-35.2394092,hospital
527,Clínica Potiguar,ChIJqxeN3wWrswcR_ZnpWHdbBtI,-5.770020299999999,-35.2683155,hospital
528,NATALMED,ChIJFUx-A0BVsgcRDyi0Fp3Riu0,-5.82057,-35.2362978,hospital
529,Globo Drugstores,ChIJqXdf9xEAswcRh-tAXIYiQbQ,-5.793184799999999,-35.203688,pharmacy
530,Farmácias Pague Menos,ChIJxQc432gAswcRmN8C9fXyaKo,-5.783101,-35.19969870000001,pharmacy
531,Drogarias Globo,ChIJ1XMv0xYAswcRZ_x5Aj93iQI,-5.811254099999999,-35.206223,pharmacy
532,Ao Pharmacêutico,ChIJo5kwqmNVsgcREaDFM8YVPqA,-5.828804,-35.2180036,pharmacy
533,Companhia da Fórmula,ChIJQzEnZPf_sgcRHa_xmdi03Ts,-5.820734499999999,-35.2134844,pharmacy
534,Drogaria Paiva,ChIJ-ceeJWJVsgcRHZTZF0z-CzQ,-5.836447999999999,-35.219514,pharmacy
535,Formule Farmácia,ChIJX_ZW__b_sgcRa6V9YjkGY-A,-5.8167263,-35.2104691,pharmacy
536,Drogaria Paiva,ChIJ1z5kOBEAswcRbwEMMzis3xg,-5.793525000000001,-35.199493,pharmacy
537,Farmácias Pague Menos,ChIJpVQCNbL4sgcR5_juAPDBb_Q,-5.876742900000001,-35.2021781,pharmacy
538,Farmácias Pague Menos,ChIJHwMJhIv_sgcRjO2P_9iXG90,-5.814763399999999,-35.206044,pharmacy
539,Farmácia Popular do Brasil Alecrim,ChIJWZ9vmKeqswcRLAU0ZdifXeM,-5.794029399999999,-35.21601620000001,pharmacy
540,Dermage,ChIJG4VBZBoAswcRwRtPkWLQHXg,-5.784792800000001,-35.19620179999999,pharmacy
541,Drogaria Paiva - Zona Norte,ChIJXW3JNFSqswcRrwCJFBxiRzo,-5.764326,-35.254337,pharmacy
542,Espaço Pharma,ChIJ_xMhJBsAswcRFBBudvyIwXg,-5.798957999999999,-35.2029204,pharmacy
543,Companhia da Fórmula Alecrim,ChIJR8z3vKeqswcRo2jAg8Qumfg,-5.794362,-35.21640419999999,pharmacy
544,NateDiet,ChIJGUW4RhEAswcRzWy--EHSQ5o,-5.793870999999999,-35.19920599999999,pharmacy
545,Drogaria Paiva – Alecrim,ChIJA_5K-lJVsgcRKbwPKWxoBLA,-5.805843,-35.223709,pharmacy
546,Drogarias Bezerra,ChIJS-E4InMAswcR61eEiB7Y9ik,-5.7865156,-35.2074561,pharmacy
547,Drogaria Prudente,ChIJe_ucXfn_sgcRjicjaMsWAMI,-5.8165327,-35.2119755,pharmacy
548,Drugstore Paiva - Lagoa Nova,ChIJrfuvHF5VsgcRa1asXB7zIvY,-5.8218386,-35.21967239999999,pharmacy
549,UniFarma,ChIJg6wbZEyqswcR5jYVJebcTE4,-5.754031599999999,-35.25569079999999,pharmacy
550,Farmaformula,ChIJefrelvn_sgcRRQkeQLBmPOg,-5.818680999999999,-35.21276599999999,pharmacy
551,Drogaria Santa Fé,ChIJ7fBhOvj_sgcRuMGPW0n2Ptg,-5.7857908,-35.1952995,pharmacy
552,Companhia da Fórmula Ponta Negra CCAB Sul,ChIJm35mNC7_sgcRpzDT9vfcr8E,-5.8509796,-35.2040489,pharmacy
553,Elementus Farmacia de Manipulacao,ChIJQaIEOhMAswcR_GitNca5g3o,-5.802805200000001,-35.2049676,pharmacy
554,Pharmapele,ChIJIVEyOn__sgcRpkEAZTXpF-Q,-5.850502,-35.2098409,pharmacy
555,Drogaria Amadeus,ChIJf_zi2W1XsgcRW2E7lj7TV1U,-5.926842100000001,-35.27211879999999,pharmacy
556,Farmafórmula Petrópolis,ChIJg5fW9hwAswcRsCnHSjlD8P4,-5.7882667,-35.1962446,pharmacy
557,Drogaria Santa Fé,ChIJJyYNs0uqswcRjg6VxAhroU8,-5.750210000000001,-35.2538404,pharmacy
558,Farmafórmula Parnamirim Centro,ChIJVQcASApXsgcRjH7EOrGR-TU,-5.915559699999999,-35.25963639999999,pharmacy
559,Drogaria Nobre,ChIJxVk0VAVVsgcRxFwHrta9sYw,-5.828875600000001,-35.2483239,pharmacy
560,Regional Pharmacy Council - RN,ChIJmfn4gnMAswcRg-imJ8DzNm8,-5.7853774,-35.209554,pharmacy
561,drogaria saude,ChIJYQYiqepVsgcRD5KADEAwVeU,-5.858011,-35.237603,pharmacy
562,Companhia da Fórmula Petrópolis,ChIJTbNMrXMAswcRfrQWvVTudeM,-5.782027299999999,-35.20239730000001,pharmacy
563,Farmácia Solui,ChIJ16qVyBMAswcR28lqelRJFC0,-5.791413,-35.20079430000001,pharmacy
564,Drogarias Globo,ChIJYyB-f2X_sgcR_Lq_P7q4h8U,-5.852561499999999,-35.2033204,pharmacy
565,Drogaria Amadeus,ChIJ49Ygb_L_sgcRZWXB_7ODkcQ,-5.817246700000001,-35.2005042,pharmacy
566,Drogaria Assistência (Drogaria Paulistana LTDA.),ChIJ6dv_UKmrswcRd4pnhrOdizU,-5.761744500000001,-35.2648129,pharmacy
567,Companhia da Fórmula Partage Norte Shopping,ChIJgbc41kSqswcR12h8sQ4-t0A,-5.758162,-35.247309,pharmacy
568,Homeoformula,ChIJVQcASApXsgcRtlw-KnnLgR0,-5.915585099999999,-35.2595473,pharmacy
569,Farmacotécnica - Farmácia de Manipulação,ChIJb2ko_20AswcRj7Ix0doDvgU,-5.7838916,-35.2035124,pharmacy
570,Farmácia Tancredo Neves,ChIJQ4YEjEhVsgcRHdmNHOBKgck,-5.8112892,-35.2338694,pharmacy
571,Farmanossa,ChIJ5fb2pERVsgcRBiEOZ5dX7yk,-5.813823200000001,-35.23509550000001,pharmacy
572,Drogaria Santa Fé,ChIJP7e0rB1VsgcRtG6SM_7Ne98,-5.8258533,-35.2561166,pharmacy
573,Farmaciaria,ChIJhyk3xhxVsgcRv7j_xz8A66s,-5.8277715,-35.25489439999999,pharmacy
574,Farmaciaria,ChIJAwF_xRxVsgcRhbFGRVbm2D0,-5.827715999999998,-35.25489419999999,pharmacy
575,Drogaria Santa Fé,ChIJ9QSY-A9VsgcRiLJx307U-AA,-5.8288562,-35.24799700000001,pharmacy
576,Unifarma,ChIJdYamZxKrswcRAAc6cD-K7Vk,-5.7747999,-35.27749110000001,pharmacy
577,UniFarma,ChIJA9ZX7nKrswcRthDouXXO2HM,-5.771900199999999,-35.28264989999999,pharmacy
578,Unifarma,ChIJGTIxUhRVsgcRpEhF24y0rzU,-5.8230032,-35.2401156,pharmacy
579,UNIFARMA,ChIJVbjzcLRVsgcR0nXMQIx9fTs,-5.8508149,-35.2552624,pharmacy
580,Farmácia do Trabalhador do Amarante,ChIJ49Tx2xKrswcR8Skg6Pi8vvI,-5.769702,-35.283055,pharmacy
581,Companhia da Fórmula Cidade da Esperança,ChIJEbr-yRRVsgcRk3Kuy27Pasw,-5.824066900000001,-35.2371736,pharmacy
582,Companhia da Fórmula Cidade da Esperança,ChIJOw-VkhJVsgcRlFvbkZojaLU,-5.824066900000001,-35.2371736,pharmacy
583,Drogaria Paiva,ChIJXZXG7MqqswcRcAfWyrOF744,-5.801546999999999,-35.2382703,pharmacy
584,Farmafórmula,ChIJ7z5BogOrswcRg0lKgORCiO8,-5.772199999999999,-35.262802,pharmacy
585,Farmácias Pague Menos,ChIJz5CotwqrswcRgIKIgbCk6wg,-5.7719949,-35.2629112,pharmacy
586,Farmácia do Bairro - Rede Unifarma,ChIJgczHJP2qswcRyj1c8S7wqSA,-5.7744773,-35.25668989999999,pharmacy
587,Farmácia Tancredo Neves,ChIJ27eKi0hVsgcRxQAs57oTqG4,-5.8112639,-35.23373839999999,pharmacy
588,Farmafórmula,ChIJP7zIGPyqswcR9155BS-_2Co,-5.771271,-35.25457430000001,pharmacy
589,Hospital Amigo Bicho,ChIJF2gOgZL_sgcR51aKtjXCKu8,-5.8167447,-35.2004064,pet_store
590,Pura Vida Animal,ChIJ2ZXOxdL4sgcR99dRlKKnU2U,-5.878397899999999,-35.180132,pet_store
591,Cão & Cia,ChIJg8V-JQcAswcRxJtcA5lY-vM,-5.800212500000001,-35.2126156,pet_store
592,SOS. Animals - Veterinary Clinic 24 Hours,ChIJy2dwiff_sgcRwzAee5NcNic,-5.814684999999999,-35.21351000000001,pet_store
593,Bom Companheiro Rações,ChIJi9c3hK6qswcRrHu7DRiklMM,-5.7976139,-35.2204431,pet_store
594,Bicho Fashion,ChIJ4dFcjGpVsgcRIn-tHtwv1Cg,-5.8214706,-35.234374,pet_store
595,Pet treat Veterinary Clinic,ChIJwW8Rfov_sgcR7Zj4YDvVbbw,-5.8291971,-35.21062910000001,pet_store
596,Planeta Animal,ChIJzVHh2Db_sgcRg6gAO1CDiVE,-5.872424,-35.189495,pet_store
597,RN Pet,ChIJWdLErYz_sgcRslUqkJf4caE,-5.822325699999999,-35.2083774,pet_store
598,Maxi Veterinária,ChIJcQ1RobH4sgcRTse6Lh6GJhY,-5.882230000000001,-35.20135200000001,pet_store
599,RN Pet,ChIJiVfXPHxVsgcR50CXxKgXyHs,-5.834708399999999,-35.2188219,pet_store
600,Primeirão Rações,ChIJ04X9TTmqswcRbZqbGl6mtn8,-5.7459625,-35.2426346,pet_store
601,Animale,ChIJSRgb42oAswcRBhfVsmG5J90,-5.786556099999999,-35.19578300000001,pet_store
602,Pet Nordeste Distribuidora,ChIJ0VS-a7erswcRu4Mp2nIYteM,-5.7314158,-35.2472241,pet_store
603,Royal Rações,ChIJ2aXAszP_sgcRXyzZlAFCJ2I,-5.874647,-35.184831,pet_store
604,Real Rações,ChIJZwP39hpXsgcRnRlN_oHtiU0,-5.914626000000001,-35.27192700000001,pet_store
605,The Pet Shop Veterinary Clinic,ChIJJw0hJZH4sgcRLWdlhMVqXro,-5.8993134,-35.200502,pet_store
606,Água Viva Pet Distribuidora,ChIJ5xbIdqmrswcRjWEsnDa3oHM,-5.7631535,-35.2651155,pet_store
607,Mano Pet,ChIJ016Q8iOrswcRatFWcakc9D8,-5.7945556,-35.243807,pet_store
608,AquaPet,ChIJkayBb8xVsgcR__mS43CLEJs,-5.859922399999999,-35.25535920000001,pet_store
609,Rastapé House of Forro,ChIJdTIeWNH4sgcRCuNhFT5nl6U,-5.881315,-35.176008,night_club
610,Forró com Turista,ChIJQYWbMoFVsgcRPIS1rSg3X6E,-5.779361999999999,-35.1971199,night_club
611,Seven Pub,ChIJe71H3WsAswcR0ZwZDMixESg,-5.7849729,-35.195578,night_club
612,Fave,ChIJgwAA4HIAswcRG5doer3w7T8,-5.7846272,-35.2061151,night_club
613,Marcia Cris Espaço da Beleza,ChIJgxeG_FpVsgcRRPWbJXTGT1k,-5.8511828,-35.253354,night_club
614,GESIANE PACCELI - Espaço Estética,ChIJ3Wj0wLxVsgcRSmfNOkZa7b0,-5.847988999999999,-35.240845,night_club
615,Barber Shop BelezaVip,ChIJMUWUYqGrswcRyZ2b35bZPsk,-5.760594999999999,-35.277231,night_club
616,Depile-se / Showbrancelhas,ChIJq2DMK-P_sgcRFdv2m8IMlQU,-5.8371914,-35.21973990000001,night_club
617,Paula Costa - Estética e Esmaltaria,ChIJy5rqknpWsgcRe8bt3cY6UvA,-5.8796175,-35.2511995,night_club
618,Caroline Costa Embelezamento do Olhar,ChIJO_6FxdJTsgcRl2WHqE5Qpd8,-5.8586522,-35.3459179,night_club
619,Unhas De Luxo,ChIJT_z57pH_sgcROMaCcRhJl9k,-5.828148500000001,-35.20293180000001,night_club
620,Salao Do Edilson,ChIJ49k6EtarswcRhQrffXmSH7s,-5.731381,-35.26509410000001,night_club
621,Forró Pot,ChIJlcBaPR74sgcRNJPs7_B3MI0,-5.9469925,-35.1969472,night_club
622,Forró da Lua,ChIJgfxLfm8AswcRFQpoGkwX_ME,-6.021699799999999,-35.2393177,night_club
623,Estrada Do Mister Fênix,ChIJsdNPrlyrswcREMz097P_7h4,-5.7855,-35.2922249,night_club
624,Fernandacabeloshai,ChIJvxpfBxSrswcRR7vZ60jZH4o,-5.7783029,-35.2756868,night_club
625,Barbearia Welson BarberShop,ChIJIflm9UtUsgcR8BGIfLH6R54,-5.8498934,-35.2630137,night_club
626,Recepção Piui Piui,ChIJpQFTy3OrswcRF7bu14zzXSo,-5.7709959,-35.2851919,night_club
627,sisters studio,ChIJh6C2DTurswcRXoGgEIaBr0g,-5.7721555,-35.2747939,night_club
628,Granja Sagrada Família,ChIJbbFSjnWtswcR5Qy6ASI2qVE,-5.7829866,-35.3190245,night_club
629,Milena Makeup,ChIJHRpODeJVsgcRO0KhKDTyaOI,-5.837974900000001,-35.2423888,night_club
630,Ane Cabelos e Estética,ChIJIyuWPFtVsgcR11Ume74LS04,-5.823158599999999,-35.23695349999999,night_club
631,Grandma's house,ChIJeRKgP8qqswcRZBBQn6oGe6s,-5.7997954,-35.2384956,night_club
632,Estudio De Mc Eldinho,ChIJLQdUDrZVsgcR-ZBSGNnGY70,-5.854316499999999,-35.2527682,night_club
633,Espaço Suenny Cruz.,ChIJka_dpqCrswcRPgOifRHu8oY,-5.764858100000001,-35.2762235,night_club
634,Aplausos Casa Show,ChIJB2-GP_yqswcRKDumglC-5sk,-5.7720764,-35.2549767,night_club
635,Cantinho Do Segredo,ChIJC0YAYwerswcRLDpukofTf4Q,-5.765873,-35.266184,night_club
636,Embelezaria,ChIJ4wgbiqKrswcR1gHxBtF6Vfg,-5.761288,-35.276025,night_club
637,Forró Dago,ChIJ9XQkM0xVsgcRVQsF6GhdaJA,-5.807432299999999,-35.2286323,night_club
638,Espaço Estética,ChIJ_6xoNVOqswcRn8wdLi_hD2I,-5.7607073,-35.2586898,night_club
639,Vila do Vaqueiro,ChIJeZBTA3ysswcRhCJXNGfcU20,-5.7588653,-35.30853009999999,night_club
640,Motel Oásis,ChIJUTQgK61WsgcR53V9hhsK7aY,-5.8758979,-35.30264140000001,night_club
641,Eunapius Termas Club,ChIJrSp_a0xVsgcRRlGtElBsU3U,-5.82121,-35.222262,night_club
642,Imperius Bar,ChIJ3Vr_WdarswcRnolV87ZW1ME,-5.758234400000001,-35.2598048,night_club
643,Centro Da Beleza,ChIJeQzaQlNVsgcRGs-lDWyIXfY,-5.8052369,-35.221073,night_club
644,Alvoroço's House,ChIJH5_unK-qswcRN4cwhE7Jmpc,-5.7956297,-35.2221663,night_club
